sentence_id,title,origin_sentence,paragraph_text,query number,clean_sentence,tagger,status
178492,s05001085-150,"משקבעתי כי גרסת המתלוננת אמינה עלי, ובדחותי את גירסת ההגנה, אני קובעת כי הוכחו יסודות העבירות שיוחסו לנאשם בכתב האישום מעבר לכל ספק סביר","משקבעתי כי גרסת המתלוננת אמינה עלי, ובדחותי את גירסת ההגנה, אני קובעת כי הוכחו יסודות העבירות שיוחסו לנאשם בכתב האישום מעבר לכל ספק סביר.",3,"משקבעתי כי גרסת המתלוננת אמינה עלי, ובדחותי את גירסת ההגנה, אני קובעת כי הוכחו יסודות העבירות שיוחסו לנאשם בכתב האישום מעבר לכל ספק סביר",tagger3,not annotated
176082,SH-08-7183-220,עדותה של המתלוננת עשתה רושם אמין על בית המשפט,"עדותה של המתלוננת עשתה רושם אמין על בית המשפט. אמנם ב""כ הנאשם טען לסתירות בין עדותה במשטרה לבין עדותה בבית המשפט. בהקשר זה, אציין שב""כ הנאשם לא ביקש להגיש את הודעת העדה כראיה לצורך השוואת הסתירות. לעומת זאת, שינויים מסויימים ולא מהותיים רק מחזקים את אמינותה של המתלוננת שלא מדובר בעדות כוזבת הנובעת מקנוניה בין המתלוננת לבין אשורי נגד הנאשם. אדרבא, אדם שחווה את המעשים המתוארים בכתב האישום צפוי להיות בסערת רגשות. טבעי שמתלוננת בעקבות אירועים כגון דא לא שמה לב לפרטים קטנים שאירעו כמו האם הדלת הייתה פתוחה או חצי פתוחה. כעולה מעדותה, הפרטים המהותיים והמרכזיים בעדותה של המתלוננת נותרו כפי שהעידה בתלונתה במשטרה. אמנם, לכאורה, יש סתירה בעדותה לגבי התרחשות המעשה המגונה לפני או אחרי שהנאשם נכנס לשירותים. אולם, אין סתירה ממשית לגבי מעשים המתוארים על ידי המתלוננת, המעשים שאין חולק שאם התרחשו, הם נכנסים לגדר הסעיף.",9,עדותה של המתלוננת עשתה רושם אמין על בית המשפט,tagger3,not annotated
774258,SH-18-01-42624-345,"בפנינו גרסה מידית נוספת של המתלוננת, ובכלל זה גרסה המלמדת על התנהגות קודמת של הנאשם כלפיה בעלת  נופך מיני","בפנינו גרסה מידית נוספת של המתלוננת, ובכלל זה גרסה המלמדת על התנהגות קודמת של הנאשם כלפיה בעלת  נופך מיני.",5,"בפנינו גרסה מידית נוספת של המתלוננת, ובכלל זה גרסה המלמדת על התנהגות קודמת של הנאשם כלפיה בעלת  נופך מיני",tagger3,not annotated
510200,SH-11-04-25817-739," עדותה של המתלוננת היא כאמור העדות העיקרית מטעם התביעה, והיא גם העדות היחידה לגבי האירוע נשוא כתב האישום, שכן, בעת האירוע נכחו המתלוננת והנאשם בלבד","30. עדותה של המתלוננת היא כאמור העדות העיקרית מטעם התביעה, והיא גם העדות היחידה לגבי האירוע נשוא כתב האישום, שכן, בעת האירוע נכחו המתלוננת והנאשם בלבד.",14," עדותה של המתלוננת היא כאמור העדות העיקרית מטעם התביעה, והיא גם העדות היחידה לגבי האירוע נשוא כתב האישום, שכן, בעת האירוע נכחו המתלוננת והנאשם בלבד",tagger3,not annotated
534158,ME-15-10-1855-55," כוונתי היא בעיקר לעדותה המהימנה ביותר של המתלוננת בפנינו; התיאור המפורט שמסרה לשוטרים ולאמה מיד לאחר האירוע התואם בפרטים מרכזיים את התיאור שמסרה המתלוננת ה' באישום השני ואשר על בסיסו, בין היתר, מצאנו כאמור כי יש להרשיע את הנאשם באישום זה","בענייננו הרשעת הנאשם נשענת על מספר אדנים שונים המשלימים זה את זה ומצטרפים זה לזה, ולא על מסדר הזיהוי לבדו. כוונתי היא בעיקר לעדותה המהימנה ביותר של המתלוננת בפנינו; התיאור המפורט שמסרה לשוטרים ולאמה מיד לאחר האירוע התואם בפרטים מרכזיים את התיאור שמסרה המתלוננת ה' באישום השני ואשר על בסיסו, בין היתר, מצאנו כאמור כי יש להרשיע את הנאשם באישום זה.",5," כוונתי היא בעיקר לעדותה המהימנה ביותר של המתלוננת בפנינו; התיאור המפורט שמסרה לשוטרים ולאמה מיד לאחר האירוע התואם בפרטים מרכזיים את התיאור שמסרה המתלוננת ה' באישום השני ואשר על בסיסו, בין היתר, מצאנו כאמור כי יש להרשיע את הנאשם באישום זה",tagger3,not annotated
551194,ME-12-5501-303,"סוף דבר לעניין מעשי האינוס הרשעה בעבירת מין על סמך עדות יחידה של מתלוננת, דורשת הנמקה מיוחדת כאשר ההנמקה חלה על כל עבירה בנפרד ועוצמתה נגזרת מעוצמת העדות ועוצמת הבעיות המכרסמות בה","סוף דבר לעניין מעשי האינוס הרשעה בעבירת מין על סמך עדות יחידה של מתלוננת, דורשת הנמקה מיוחדת כאשר ההנמקה חלה על כל עבירה בנפרד ועוצמתה נגזרת מעוצמת העדות ועוצמת הבעיות המכרסמות בה.",5,"סוף דבר לעניין מעשי האינוס הרשעה בעבירת מין על סמך עדות יחידה של מתלוננת, דורשת הנמקה מיוחדת כאשר ההנמקה חלה על כל עבירה בנפרד ועוצמתה נגזרת מעוצמת העדות ועוצמת הבעיות המכרסמות בה",tagger3,not annotated
661561,m021063,"מדֶרך הטבע, ועל-אף שבוטלה דרישת הסיוע לעדוּת יחידה של מתלוננת בעבירות-מין, הובאו בפנינו ראיות נוספות במטרה לעבּוֹת, לחזק וּלאמת את גירסת המתלוננת","מדֶרך הטבע, ועל-אף שבוטלה דרישת הסיוע לעדוּת יחידה של מתלוננת בעבירות-מין, הובאו בפנינו ראיות נוספות במטרה לעבּוֹת, לחזק וּלאמת את גירסת המתלוננת. ראיות אלה מתייחסות לכֹל שלושת רבדֵי גירסת המתלוננת, כמו גם לטענת ה""אליבי"" שהעלה הנאשם.",5,"מדֶרך הטבע, ועל-אף שבוטלה דרישת הסיוע לעדוּת יחידה של מתלוננת בעבירות-מין, הובאו בפנינו ראיות נוספות במטרה לעבּוֹת, לחזק וּלאמת את גירסת המתלוננת",tagger3,not annotated
799541,ME-07-1012-886, גרסת המתלוננת סבירה ומהימנה,"57. גרסת המתלוננת סבירה ומהימנה. הנאשם לא הותיר בידה הזדמנות להתנגד למעשהו טרם עשייתו וכל שנותר לה, הוא להביע את מחאתה התקיפה ולדרוש ממנו כי יוציא את אצבעו. אף לכך לא שעה, אלא לאחר שדרשה זו ממנו בשלישית. אף בכך די, כדי ללמוד על אי הסכמתה לביצוע המעשה.",7, גרסת המתלוננת סבירה ומהימנה,tagger3,not annotated
416030,m06003016, בפני בית המשפט מצויות למעשה שלוש עדויות כשרות של המתלוננת: עדותה בפני חוקרת הנוער שהוגשה על-פי  לחוק הגנת הילדים; עדותה הראשית של המתלוננת בפני בית המשפט – העדות המפלילה; ועדותה האחרונה של המתלוננת בפני חוקרת הילדים ובפני בית משפט זה בה היא חוזרת מעדותה – העדות המזכה,10. בפני בית המשפט מצויות למעשה שלוש עדויות כשרות של המתלוננת: עדותה בפני חוקרת הנוער שהוגשה על-פי  לחוק הגנת הילדים; עדותה הראשית של המתלוננת בפני בית המשפט – העדות המפלילה; ועדותה האחרונה של המתלוננת בפני חוקרת הילדים ובפני בית משפט זה בה היא חוזרת מעדותה – העדות המזכה.,5, בפני בית המשפט מצויות למעשה שלוש עדויות כשרות של המתלוננת: עדותה בפני חוקרת הנוער שהוגשה על-פי  לחוק הגנת הילדים; עדותה הראשית של המתלוננת בפני בית המשפט – העדות המפלילה; ועדותה האחרונה של המתלוננת בפני חוקרת הילדים ובפני בית משפט זה בה היא חוזרת מעדותה – העדות המזכה,tagger3,not annotated
500223,s02003519-47,"עפ""י  ב, ביהמ""ש יכול לסמוך על עדות יחידה של מתלוננת ובלבד שיפרט מה ראה לעשות כן","עפ""י  ב, ביהמ""ש יכול לסמוך על עדות יחידה של מתלוננת ובלבד שיפרט מה ראה לעשות כן. ביהמ""ש צריך לפרט ולנמק את מסקנותיו על סמך נסיבות אובייקטיביות חיצוניות:",5,"עפ""י  ב, ביהמ""ש יכול לסמוך על עדות יחידה של מתלוננת ובלבד שיפרט מה ראה לעשות כן",tagger3,not annotated
761259,SH-10-10-53929-33,"מכלול קשיים אלה בהצטברותם אל חוסר התייחסותו המפורטת של הנאשם, בחקירתו במשטרה, לאירוע הנטען, ולאור הקושי ליתן בו אמון בכלל, מהנימוקים שפירטתי לעיל, אל מול גרסתם הקוהרנטית והמובנית בתוך הקונטקסט, של המתלוננים, מכריעים את הכף לעבר העדפת גרסת המתלוננים על פני גרסת הנאשם","מכלול קשיים אלה בהצטברותם אל חוסר התייחסותו המפורטת של הנאשם, בחקירתו במשטרה, לאירוע הנטען, ולאור הקושי ליתן בו אמון בכלל, מהנימוקים שפירטתי לעיל, אל מול גרסתם הקוהרנטית והמובנית בתוך הקונטקסט, של המתלוננים, מכריעים את הכף לעבר העדפת גרסת המתלוננים על פני גרסת הנאשם.",5,"מכלול קשיים אלה בהצטברותם אל חוסר התייחסותו המפורטת של הנאשם, בחקירתו במשטרה, לאירוע הנטען, ולאור הקושי ליתן בו אמון בכלל, מהנימוקים שפירטתי לעיל, אל מול גרסתם הקוהרנטית והמובנית בתוך הקונטקסט, של המתלוננים, מכריעים את הכף לעבר העדפת גרסת המתלוננים על פני גרסת הנאשם",tagger3,not annotated
394786,M-NoPub-ZC-1-046-L,"24במקרה זה, עדות הילדה מהימנה ומשכנעת",".24במקרה זה, עדות הילדה מהימנה ומשכנעת. היא נטועה על פלגי ראיות ונסיבות התומכות בה והמאמתות אותה. בצידה קיימות ראיות סיוע ענייניות וממשיות, המציבות על יסוד בטוח את עדותה, הן לענין מעשה העבירה שבוצעה בה והן לענין זהות האב כמבצע. ואלה הראיות.",7,"24במקרה זה, עדות הילדה מהימנה ומשכנעת",tagger3,not annotated
523435,m08001016,"  עדותה של המתלוננת הותירה עלינו רושם אמין ביותר, וניכר היה מדבריה, מהתנהגותה ומתגובותיה, כי היא דוברת אמת","3.  עדותה של המתלוננת הותירה עלינו רושם אמין ביותר, וניכר היה מדבריה, מהתנהגותה ומתגובותיה, כי היא דוברת אמת. עדותה היתה בהירה וברורה וגירסתה היתה עקבית לאורך כל הדרך. המתלוננת לא העצימה את שעשה לה הנאשם, ולא יחסה לו דברים נוספים, כגון: שימוש באלימות, הכאתה וכו'.",9,"  עדותה של המתלוננת הותירה עלינו רושם אמין ביותר, וניכר היה מדבריה, מהתנהגותה ומתגובותיה, כי היא דוברת אמת",tagger3,not annotated
105758,ME-15-03-14854-33," עוד נעיר כי לעתים ניתן למצוא סתירות בין העדויות של המתלוננות, בין סתירות פנימיות, ובין סתירות בין עדות מתלוננת אחת לעדות של מתלוננת אחרת","171. עוד נעיר כי לעתים ניתן למצוא סתירות בין העדויות של המתלוננות, בין סתירות פנימיות, ובין סתירות בין עדות מתלוננת אחת לעדות של מתלוננת אחרת. כפי שנראה, ברוב המקרים לא מדובר בסתירות מהותיות, ואין בהן לקעקע את גרעין העדויות. נזכיר גם, כי סתירות בפרטים שונים בין עדויות היא תופעה טבעית, שהרי אין לצפות מעדים למסור תיאור מדויק לגמרי, כצפוי ממכשיר צילום מדויק (ראו  פלוני נ' מדינת ישראל [פורסם בנבו] (3.9.2013);  הנ""ל;  פלוני נ' מדינת ישראל [פורסם בנבו] (1.7.2009);  הנ""ל; ע""פ 993/00 הנ""ל). לכל עד זיכרון סובייקטיבי שלו על האירועים; כל עד מקדיש תשומת לב לפרטים אחרים; הזמן שחולף מרגע ההתרחשות ועד העדות משפיע על כל עד באופן שונה; יכולת ההבעה של עדים שונה; יחסם של העדים למעמד העדות אינו זהה; כל עד חווה, לאחר האירוע מושא העדויות, חוויות שונות המעצימות או מטשטשות את זיכרונו מהאירוע וכדומה. כל אלה משפיעים על העדויות ועל כן סתירות בעדויות שאינן משנות את גרעין העדות אינן פוגעות בעיקר הגרסה (ראו  אקוע נ' מדינת ישראל [פורסם בנבו] (19.4.2016);  הנ""ל;  הנ""ל; ע""פ 993/00 הנ""ל;  פלוני נ' מדינת ישראל [פורסם בנבו] (15.5.2007); (3) 721 (1979)).",4," עוד נעיר כי לעתים ניתן למצוא סתירות בין העדויות של המתלוננות, בין סתירות פנימיות, ובין סתירות בין עדות מתלוננת אחת לעדות של מתלוננת אחרת",tagger3,not annotated
396838,m06003039," בסופו של יום ולאחר בחינת חומר הראיות בכללותו, אני סבור כי גרסת המתלוננת כי נאנסה בידי הנאשם מהימנה, וכי אין בעובדה כי ביקשה בשלב מאוחר יותר לחזור בה מתלונתה, כדי להחליש את גרסתה המפלילה","94. בסופו של יום ולאחר בחינת חומר הראיות בכללותו, אני סבור כי גרסת המתלוננת כי נאנסה בידי הנאשם מהימנה, וכי אין בעובדה כי ביקשה בשלב מאוחר יותר לחזור בה מתלונתה, כדי להחליש את גרסתה המפלילה.",3," בסופו של יום ולאחר בחינת חומר הראיות בכללותו, אני סבור כי גרסת המתלוננת כי נאנסה בידי הנאשם מהימנה, וכי אין בעובדה כי ביקשה בשלב מאוחר יותר לחזור בה מתלונתה, כדי להחליש את גרסתה המפלילה",tagger3,not annotated
169796,M-NoPub-ZB-8-228-L,"2גרסת המתלוננת אמינה, היא תארה מעשים של התעללות מינית ואלימות והדגישה שלא היה קשר ישיר בין מעשי ההתעללות המיניים לבין מעשי האלימות, אם כי בבית שררה תדיר אוירה של פחד",".2גרסת המתלוננת אמינה, היא תארה מעשים של התעללות מינית ואלימות והדגישה שלא היה קשר ישיר בין מעשי ההתעללות המיניים לבין מעשי האלימות, אם כי בבית שררה תדיר אוירה של פחד.",2,"2גרסת המתלוננת אמינה, היא תארה מעשים של התעללות מינית ואלימות והדגישה שלא היה קשר ישיר בין מעשי ההתעללות המיניים לבין מעשי האלימות, אם כי בבית שררה תדיר אוירה של פחד",tagger3,not annotated
429680,SH-09-1642-679," עדותה האמינה של המתלוננת מאפשר הכרעה על בסיסה גם במידת ההוכחה הנדרשת במשפט פלילי ולעדות זו חיזוק כמפורט לעיל, המבסס את אמינותה","17. עדותה האמינה של המתלוננת מאפשר הכרעה על בסיסה גם במידת ההוכחה הנדרשת במשפט פלילי ולעדות זו חיזוק כמפורט לעיל, המבסס את אמינותה.",12," עדותה האמינה של המתלוננת מאפשר הכרעה על בסיסה גם במידת ההוכחה הנדרשת במשפט פלילי ולעדות זו חיזוק כמפורט לעיל, המבסס את אמינותה",tagger3,not annotated
554059,me-06-3028," בע""פ 993/00 נור נ' מדינת ישראל, פ""ד נו(6) 205, 216 (2002), אומר בית המשפט: ""מלשון הסעיף עולה כי בית-המשפט רשאי להסתמך על עדות יחידה של מתלוננת, ובלבד שיפרט מה הניע אותו להסתפק בעדות זו","אין ספק כי כל אותן ראיות שבעבר היוו תוספת ראייתית כדי לסמוך על עדותו של קרבן לעבירת מין יוכלו לשמש כנימוק מספיק כדי להסתמך על עדותו של הקרבן גם כיום (ראה  הנ""ל, פיסקה 4; יעקב קדמי על הראיות חלק ראשון, עמ' 276). עם זאת ברי, שחובת ההנמקה המיוחדת שבאה במקום דרישת הסיוע מאפשרת לבית המשפט להסתפק בעדות הקרבן בלבד, גם מקום בו אין כל תוספת ראייתית כאמור. בע""פ 993/00 נור נ' מדינת ישראל, פ""ד נו(6) 205, 216 (2002), אומר בית המשפט: ""מלשון הסעיף עולה כי בית-המשפט רשאי להסתמך על עדות יחידה של מתלוננת, ובלבד שיפרט מה הניע אותו להסתפק בעדות זו. זוהי דרישת ""ההנמקה המיוחדת"" שתפסה את מקומה של דרישת הסיוע שנדרשה בעבר לשם הרשעה בעבירת מין (ראו, למשל, דברי השופט אריאל ב גנדור נ' מדינת ישראל (להלן - עניין גנדור [1]), בעמ' 49-48). בהיעדר דרישת סיוע יכולה הכרעת-הדין להיות מושתתת על מימצאי המהימנות שקבע בית-המשפט ועליהם בלבד. אשר-על-כן מידת הזהירות מחייבת כי ההנמקה תהא ""ממשית"". ""...ככל שהעדות העיקרית 'חלשה' יותר, תידרש הנמקה 'ממשית' יותר..."" (י' קדמי על הראיות (להלן - קדמי [43]) (כרך א), בעמ' 159). למידת הפירוט הנדרשת לשם עמידה בחובת ההנמקה לא נקבע שיעור, והדבר ייקבע על-פי הנסיבות (ראו  פלוני נ' מדינת ישראל [2], בפיסקה 1 לפסק-דינו של השופט טל). עם זאת ברור כי כאשר התרשמותו של בית-המשפט ממהימנות המתלוננת נתמכת בראיות חיצוניות - די בכך כדי לספק את דרישת ההנמקה (קדמי (כרך א) [43], בעמ' 162). כך, למשל, נקבע כי תלונתה המיידית של מתלוננת או העובדה שהגיעה נרגשת ופרועה בעת הגשת תלונתה די בהן כדי לספק את אותו חיזוק הנדרש לשם עמידה בדרישת ההנמקה (עניין גנדור [1], בעמ' 50). מכוח קל וחומר, הגורמים הראייתיים שנקבעו בעבר כמספקים את דרישת הסיוע יספקו גם את חובת ההנמקה שבאה במקומה"".",5," בע""פ 993/00 נור נ' מדינת ישראל, פ""ד נו 205, 216 , אומר בית המשפט: ""מלשון הסעיף עולה כי בית-המשפט רשאי להסתמך על עדות יחידה של מתלוננת, ובלבד שיפרט מה הניע אותו להסתפק בעדות זו",tagger3,not annotated
207853,ME-06-1135-847," בעניינינו, למעשים גופם המיוחסים לנאשם, אף שנעשו בדירה שבה נכחו גם אשתו ושני ילדיו, הוצגה בפני בית המשפט עדותה היחידה של המתלוננת","ב. בעניינינו, למעשים גופם המיוחסים לנאשם, אף שנעשו בדירה שבה נכחו גם אשתו ושני ילדיו, הוצגה בפני בית המשפט עדותה היחידה של המתלוננת.",12," בעניינינו, למעשים גופם המיוחסים לנאשם, אף שנעשו בדירה שבה נכחו גם אשתו ושני ילדיו, הוצגה בפני בית המשפט עדותה היחידה של המתלוננת",tagger3,not annotated
786889,ME-13-05-3045-11," משכך ארע, הרי שלפי  ל, לעדותה העקבית והאמינה של המתלוננת בביהמ""ש לעצם מעשי הנאשם, לא נדרשת תוספת ראייתית, אלא יש צורך בפירוט בהכרעת הדין מה הניע את ביהמ""ש להסתפק בעדות זו","החיזוקים לעדות המתלוננת - ראיות שמחזקות את עדותה המהימנה של המתלוננת: 56. הערה ראייתית: המתלוננת, שמלאו לה 14 שנה, העידה בביהמ""ש לאחר שהסתיימה פרשת ההגנה (לבקשת הסניגור, כמוסבר לעיל). משכך ארע, הרי שלפי  ל, לעדותה העקבית והאמינה של המתלוננת בביהמ""ש לעצם מעשי הנאשם, לא נדרשת תוספת ראייתית, אלא יש צורך בפירוט בהכרעת הדין מה הניע את ביהמ""ש להסתפק בעדות זו. בבית המשפט העליון כבר נפסק בהקשר זה: ""...סעיף 54א(ב) לפקודת הראיות קובע...מלשון הסעיף עולה כי בית-המשפט רשאי להסתמך על עדות יחידה של מתלוננת, ובלבד שיפרט מה הניע אותו להסתפק בעדות זו...בהיעדר דרישת סיוע יכולה הכרעת-הדין להיות מושתתת על מימצאי המהימנות שקבע בית-המשפט ועליהם בלבד. אשר-על-כן מידת הזהירות מחייבת כי ההנמקה תהא ""ממשית""...""  [ע""פ 993/00 נור דלעיל, בסע' 13 לפסה""ד; ראו גם: ע""פ 5484/11 פלוני דלעיל, בסע' 10 לפסה""ד;  פלוני, [פורסם בנבו] מיום 1.9.09, בסע' 17 לפסה""ד; וראו עוד בסוגיה:  פלוני, [פורסם בנבו] מיום 9.7.15, בסע' 44].",5," משכך ארע, הרי שלפי  ל, לעדותה העקבית והאמינה של המתלוננת בביהמ""ש לעצם מעשי הנאשם, לא נדרשת תוספת ראייתית, אלא יש צורך בפירוט בהכרעת הדין מה הניע את ביהמ""ש להסתפק בעדות זו",tagger3,not annotated
317915,ME-13-10-49708-44,"עדותה של המתלוננת בעניין זה הינה עדות יחידה, אשר לא הובאה כל עדות לסתור אותה","עדותה של המתלוננת בעניין זה הינה עדות יחידה, אשר לא הובאה כל עדות לסתור אותה. שכן את' לא העידה בפנינו.",14,"עדותה של המתלוננת בעניין זה הינה עדות יחידה, אשר לא הובאה כל עדות לסתור אותה",tagger3,not annotated
752990,SH-09-11-34935-718,המתלוננת מסרה עדות כנה ומשכנעת ותיאוריה נשמעו אותנטיים ואמיתיים,"המתלוננת מסרה עדות כנה ומשכנעת ותיאוריה נשמעו אותנטיים ואמיתיים. במהלך העימות שנערך ביניהם המתלוננת לא היססה  להטיח בנאשם, ללא כחל וסרק, את מכלול האשמותיה נגדו.",8,המתלוננת מסרה עדות כנה ומשכנעת ותיאוריה נשמעו אותנטיים ואמיתיים,tagger3,not annotated
291643,s05002659-374," שלישית, גירסת המתלוננת הגיונית יותר, ומתיישבת יותר עם האירועים שהתרחשו אחרי כן","22. אני מעדיף את עדות המתלוננת בנושא זה על פני עדות הנאשם. ראשית, כבר עמדתי על הרושם החיובי שהמתלוננת עוררה. עמדתי גם בנקודות שונות על קשיים בעדותו ובגירסתו של הנאשם. על רקע זה, אני מעדיף את גירסת המתלוננת ככלל על זו של הנאשם. באופן ספציפי, האופן בו תיארה המתלוננת, לפרטי פרטים, את הדרך בה נגע הנאשם בה בנסיעה באוטובוס, ואת תגובתה למגע האמור, היו טעונים ברגש אותנטי, ויצרו רושם עז של חווייה אמיתית שתוארה על ידי המתלוננת כמשיחה לפי תומה. אני מקבל גירסה זו כאמיתית, ללא היסוס. שנית, גירסת הנאשם בנקודה זו עברה שינויים והתפתחויות. במשפט הועלתה גירסה שונה מזו שהועלתה בעימות. בחקירה הנגדית הועלו טענות אשר לא עלו אפילו בחקירה הראשית ובתשובה לכתב האישום. שינויים אלה מחייבים התייחסות זהירה לגירסה. לעומתו, גירסת המתלוננת היתה עקבית וברורה בנקודה זו. שלישית, גירסת המתלוננת הגיונית יותר, ומתיישבת יותר עם האירועים שהתרחשו אחרי כן. אכן, גירסת המתלוננת כי הנאשם יזם את המגע בעת שהיו באוטובוס מתיישבת היטב עם העובדה, אשר אינה שנויה במחלוקת, כי הנאשם הוא גם זה שיזם את המגע גם בנסיעה במכונית שאירעה מספר ימים אחרי כן. רביעית, התרשמתי מכנות דבריה של המתלוננת, אשר ראתה בנאשם מרצה אשר יש ליתן לו יחס של כבוד, ואשר באה מתרבות שבה טבוע ריחוק בין מרצה ובין תלמיד. דברים אלה אף לא נסתרו. על רקע זה, התיאור כאילו יזמה המתלוננת חיבוק של מותני הנאשם, נטלה את ידו ביזמתה ופכרה את אצבעותיה בכף ידו, נראה לי תלוש לחלוטין מהמציאות. אין מדובר בפרשנות שגויה של הדברים. המדובר, בפשטות, בבדייה. חמישית, הנאשם העיד על עצמו כי ""אני באופן אישי מאד רגיש למגע ידים"" (פרוטוקול 24.11.05 עמוד 7 שורה 9). יש בדברים אלה כדי לחזק את גירסתה של המתלוננת, וללמד כי הנאשם, ולא המתלוננת, הוא שביקש את המגע האמור, והוא זה שיזם אותו. שישית, בעימות לא טען הנאשם כי ביום 14.11.04 המתלוננת היא שאחזה בידו, כי אם ההיפך מכך, שהוא תפס (grabbed) בידה. אין בפניי הסבר סביר לסתירה בגירסאות הנאשם בנקודה זו. אכן, טענת הנאשם בעימות לא היתה כי המתלוננת החזיקה בידו, אלא כי הוא אחז בידה והתרשם כי היא מגיבה לכך בחיוב. כדבריו, ….throughout this thing I held your hand and I had the impression that I had response.",3," שלישית, גירסת המתלוננת הגיונית יותר, ומתיישבת יותר עם האירועים שהתרחשו אחרי כן",tagger3,not annotated
484999,s00003824-279,"הואיל ובמשפט פלילי עסקינן, נדרשת הכרעה ביניהן מעבר לכל ספק סביר, כך שהמשמעות היא קבלת עדות אחת באופן מלא, לפחות לגבי האירועים השנויים במחלוקת בין הצדדים, ודחיית הגרסה שמנגד באופן שלא יתעורר כל ספק סביר מכוחה, ואין די בקביעה כי עדות המתלוננת סבירה ומסתברת יותר מעדות הנאשם","הואיל ובמשפט פלילי עסקינן, נדרשת הכרעה ביניהן מעבר לכל ספק סביר, כך שהמשמעות היא קבלת עדות אחת באופן מלא, לפחות לגבי האירועים השנויים במחלוקת בין הצדדים, ודחיית הגרסה שמנגד באופן שלא יתעורר כל ספק סביר מכוחה, ואין די בקביעה כי עדות המתלוננת סבירה ומסתברת יותר מעדות הנאשם.",3,"הואיל ובמשפט פלילי עסקינן, נדרשת הכרעה ביניהן מעבר לכל ספק סביר, כך שהמשמעות היא קבלת עדות אחת באופן מלא, לפחות לגבי האירועים השנויים במחלוקת בין הצדדים, ודחיית הגרסה שמנגד באופן שלא יתעורר כל ספק סביר מכוחה, ואין די בקביעה כי עדות המתלוננת סבירה ומסתברת יותר מעדות הנאשם",tagger3,not annotated
75008,ME-16-02-2193-22,"מהימנות עדות המתלוננת עדותה של המתלוננת קוהרנטית, אותנטית, עקבית ומעוררת אמון והיא גם עשתה מאמץ להיצמד לאמת ולהימנע מהגזמה","מהימנות עדות המתלוננת עדותה של המתלוננת קוהרנטית, אותנטית, עקבית ומעוררת אמון והיא גם עשתה מאמץ להיצמד לאמת ולהימנע מהגזמה. המתלוננת לא ניסתה להעצים את האירוע. אני נותן אמון מלא בעדות המתלוננת. המתלוננת נחקרה ארוכות בנוגע לפרטי האירוע וניכר היה כי המתלוננת מעידה מדם ליבה: המתלוננת היתה עקבית בתיאורה את האירוע, היא לא ניסתה להעצים את פרטי האירוע והשתדלה לדייק בתיאור מעשיו של הנאשם – המתלוננת חזרה מספר פעמים על כך שהאירוע נמשך לכל היותר כ- 40 שניות. המתלוננת ציינה ""עמדתי פשוט לא רחוק ממנו... הוא הושיט לי את שתי הידיים והושיב אותי על הברכיים... אני עם הגב אליו, כשאני כמובן עם בגדים, הוא נוגע לי מעל הבגדים בחזה, מסובב לי את הראש ומנשק אותי, או מנסה לפחות"". כשנשאלה מה זה אומר ""מנסה"" לנשק, השיבה ""שהרגשתי... את הלשון שלו.. על השפתיים שלי"". ברגע זה, לדבריה, היא התעשתה, שחררה את אחיזתו על ידי המרפק, הרביצה לו מכעס וברחה. ב""כ הנאשם הטיח במתלוננת את האפשרות שתיאמה עם בת דודתה את הגשת התלונה לאחר שגם בת דודתה הגישה תלונה נגד הנאשם, המתלוננת השיבה, שהמעשים המיוחסים לנאשם בתיק הנוגע לבת דודתה מספיק חמורים על מנת שהוא יקבל את עונשו ולכאורה לא היתה סיבה שתתאם איתה את הגשת התלונה ""שאני אוסיף את השלושים שניות האלה. כי אצלי זה היה שלושים שניות, שם זה היה כמה שנים"". ניכר, כי המתלוננת אינה מנסה להעצים את פרטי האירוע, דבקה בעובדות כפי שהתרחשו ואף מודעת לפער הקיים בין חומרת האירוע שהיא חוותה ובין חומרת האירועים האחרים שיוחסו לנאשם בתיק אחר.",1,"מהימנות עדות המתלוננת עדותה של המתלוננת קוהרנטית, אותנטית, עקבית ומעוררת אמון והיא גם עשתה מאמץ להיצמד לאמת ולהימנע מהגזמה",tagger3,not annotated
229857,ME-13-03-23362-44,"דיון בראיות הישירות: אקדים ואומר - נמצא לי, שעדות המתלוננת אמינה וראויה למתן משקל רב, וכי, שטחה בפנינו  את אשר אירע לה באמת ובתמים: סאגה של פגיעה מינית בה, ואלימות אחרת, מצד אביה- הנאשם, לאורך שנים ארוכות","דיון בראיות הישירות: אקדים ואומר - נמצא לי, שעדות המתלוננת אמינה וראויה למתן משקל רב, וכי, שטחה בפנינו  את אשר אירע לה באמת ובתמים: סאגה של פגיעה מינית בה, ואלימות אחרת, מצד אביה- הנאשם, לאורך שנים ארוכות. מתוך שנים אלה - התקופה, שעליה מבקשת המאשימה להרשיעו, היא ממועד עליית המשפחה ארצה בשנת 2009 ועד הגשת התלונה, בשלהי פברואר 2013.",3,"דיון בראיות הישירות: אקדים ואומר - נמצא לי, שעדות המתלוננת אמינה וראויה למתן משקל רב, וכי, שטחה בפנינו  את אשר אירע לה באמת ובתמים: סאגה של פגיעה מינית בה, ואלימות אחרת, מצד אביה- הנאשם, לאורך שנים ארוכות",tagger3,not annotated
