sentence_id,title,origin_sentence,paragraph_text,query number,clean_sentence,tagger,status,label
35685,m06003045,"העובדות שנטענו בכתב האישום, הוכחו באמצעות עדותו המהימנה של המתלונן, הנתמכת במידת מה בהודעתו של הנאשם במשטרה","העובדות שנטענו בכתב האישום, הוכחו באמצעות עדותו המהימנה של המתלונן, הנתמכת במידת מה בהודעתו של הנאשם במשטרה. לעומת זאת, עומדת גרסתו העקלקלה והבלתי מהימנה של הנאשם.",5,"העובדות שנטענו בכתב האישום, הוכחו באמצעות עדותו המהימנה של המתלונן, הנתמכת במידת מה בהודעתו של הנאשם במשטרה",tagger1,not annotated,
28593,SH-10-01-40299-583,"כפי שציינתי לעיל, עדותה של המתלוננת היתה עניינית וקוהרנטית ואפילו אניח כי אכן נטלה תרופות עובר למתן עדותה (המתלוננת עצמה הכחישה זאת, ראה ע' 27 לפרוט' בש' 5-8) אזי, לא מצאתי כי היה בכך כדי לפגום באותה עדות או בכושר העדתה של המתלוננת","כפי שציינתי לעיל, עדותה של המתלוננת היתה עניינית וקוהרנטית ואפילו אניח כי אכן נטלה תרופות עובר למתן עדותה (המתלוננת עצמה הכחישה זאת, ראה ע' 27 לפרוט' בש' 5-8) אזי, לא מצאתי כי היה בכך כדי לפגום באותה עדות או בכושר העדתה של המתלוננת.",1,"כפי שציינתי לעיל, עדותה של המתלוננת היתה עניינית וקוהרנטית ואפילו אניח כי אכן נטלה תרופות עובר למתן עדותה  אזי, לא מצאתי כי היה בכך כדי לפגום באותה עדות או בכושר העדתה של המתלוננת",tagger1,not annotated,category1
396772,m06003039," אמנם, עדותה של המתלוננת בבית המשפט הייתה לקונית ולעתים בלתי ברורה","86. אמנם, עדותה של המתלוננת בבית המשפט הייתה לקונית ולעתים בלתי ברורה. אולם הדבר נובע, כפי שהתרשמתי, מכמה גורמים, ובכללם קשיי שפה של נערה שהעברית אינה שפת אמה ומבוכה טבעית לשתף את הנוכחים בחוויה המתוארת.",1," אמנם, עדותה של המתלוננת בבית המשפט הייתה לקונית ולעתים בלתי ברורה",tagger1,not annotated,
303688,s04004944-197, לא די בכך שעדות המתלוננת תהיה סבירה יותר מזו של הנאשם,"זאת ועוד. לא די בכך שעדות המתלוננת תהיה סבירה יותר מזו של הנאשם. על עדותה לשכנע מעל לכל ספק סביר, כי העבירה אכן נעברה.",7, לא די בכך שעדות המתלוננת תהיה סבירה יותר מזו של הנאשם,tagger1,not annotated,
657705,m98000923-197,"כלומר, הגירסה שסיפרה מיקה כאילו נמסרה מפי המתלוננת, איננה יכולה להחשב לגירסה נוספת של המתלוננת, כפי שהסניגור ייחס לה שוב ושוב בסיכומיו, שכן אין זו גירסתה של המתלוננת, אלא גירסה ""משופצת"", אם תרצה ""מנופחת"", של מיקה","כלומר, הגירסה שסיפרה מיקה כאילו נמסרה מפי המתלוננת, איננה יכולה להחשב לגירסה נוספת של המתלוננת, כפי שהסניגור ייחס לה שוב ושוב בסיכומיו, שכן אין זו גירסתה של המתלוננת, אלא גירסה ""משופצת"", אם תרצה ""מנופחת"", של מיקה.ב",5,"כלומר, הגירסה שסיפרה מיקה כאילו נמסרה מפי המתלוננת, איננה יכולה להחשב לגירסה נוספת של המתלוננת, כפי שהסניגור ייחס לה שוב ושוב בסיכומיו, שכן אין זו גירסתה של המתלוננת, אלא גירסה ""משופצת"", אם תרצה ""מנופחת"", של מיקה",tagger1,not annotated,
605316,m98386d,"החוקרת תמר קניספל קבעה בחוות דעתה (ת29/), כי הילדה מהימנה והמליצה לגבות עדות נוספת מהילדה על ידי חוקר/ת ילדים דובר/ת ערבית","החוקרת תמר קניספל קבעה בחוות דעתה (ת29/), כי הילדה מהימנה והמליצה לגבות עדות נוספת מהילדה על ידי חוקר/ת ילדים דובר/ת ערבית.",5,"החוקרת תמר קניספל קבעה בחוות דעתה , כי הילדה מהימנה והמליצה לגבות עדות נוספת מהילדה על ידי חוקר/ת ילדים דובר/ת ערבית",tagger1,not annotated,
309276,SH-09-02-15722-61,"עדותה המהימנה של המתלוננת, עדות אחיה כי ראה את המסרון ששלחה בטלפון הנייד של סבה, מצבה הנפשי באותה עת שסברה כי לאחיה נודע על המעשים ולאחר שיחתה עם הנאשם, כפי שהעידו עליו גם רכז הפנימייה ואמה – מובילים לקביעה כי יסודות עבירת האיומים המיוחסת לנאשם באישום השלישי מתקיימים","עדותה המהימנה של המתלוננת, עדות אחיה כי ראה את המסרון ששלחה בטלפון הנייד של סבה, מצבה הנפשי באותה עת שסברה כי לאחיה נודע על המעשים ולאחר שיחתה עם הנאשם, כפי שהעידו עליו גם רכז הפנימייה ואמה – מובילים לקביעה כי יסודות עבירת האיומים המיוחסת לנאשם באישום השלישי מתקיימים. אציין כי באם הייתה המאשימה מייחסת לנאשם באישום זה את עבירת ההדחה בחקירה, הייתי מוצאת כי גם יסודותיה של עבירה זו מתקיימים כאן. הנאשם ניסה להניע את המתלוננת כך שתכחיש או תשלול את המעשים שביצע בה וזאת, באמצעות איומים והפחדה. וממילא, הייתה עבירה זו ""בולעת"" בתוכה את עבירת האיומים.",5,"עדותה המהימנה של המתלוננת, עדות אחיה כי ראה את המסרון ששלחה בטלפון הנייד של סבה, מצבה הנפשי באותה עת שסברה כי לאחיה נודע על המעשים ולאחר שיחתה עם הנאשם, כפי שהעידו עליו גם רכז הפנימייה ואמה – מובילים לקביעה כי יסודות עבירת האיומים המיוחסת לנאשם באישום השלישי מתקיימים",tagger1,not annotated,
285942,m00925," כבר בפתח דבר ראוי לציין, כי – ולהבדיל מעדותה ביחס לאירועים נשוא האישום הראשון והשני – עדותה הראשית (הראשונה) של המתלוננת, ביחס לאירועים נשוא האישום השלישי, בו קא עסקינן עתה, לא היתה סדורה, כולי האי, במובן זה שבה, בלבד, לא היה כדי לבסס את כל המעשים המיוחסים לנאשם באישום זה","27. כבר בפתח דבר ראוי לציין, כי – ולהבדיל מעדותה ביחס לאירועים נשוא האישום הראשון והשני – עדותה הראשית (הראשונה) של המתלוננת, ביחס לאירועים נשוא האישום השלישי, בו קא עסקינן עתה, לא היתה סדורה, כולי האי, במובן זה שבה, בלבד, לא היה כדי לבסס את כל המעשים המיוחסים לנאשם באישום זה. אולם, התרשמותי שלי היתה, ועודנה, כי הדבר נבע מתוך יחס  אמיבוולנטי של המתלוננת כלפי הנאשם – אם כי עדיין במידה פחותה מזו, שבאה לידי ביטוי מאוחר יותר, כאשר ביקשה לשוב לדוכן העדים, בשנית ובשלישית – ואשר יסודו במצב בו היתה קרועה בין שני עולמות, כשמחד, עדיין היתה חדורה בטראומה מהמעשים שבוצעו בה, לטענתה, על ידי הנאשם, הן במהלך התקופה הארוכה נשוא האישום הראשון והן באותו לילה נשוא האישום השלישי, שהיווה אך המשך של אותה תקופה ממושכת נשוא האישום הראשון; ומאידך, עמדה בפני שוקת שבורה, נוכח היותה בודדה בארץ יחד עם ביתה, וניכר, על כן, כי לאחר תקופה של מספר חודשים מאז נעצר הנאשם ועד מסירת העדות הראשונה בפנינו, כעסה על הנאשם פג במידה מסוימת, משסברה – אליבא דידה – כי הנאשם נענש דיו, וכעס זה פינה את מקומו לדאגה לגורלה שלה ושל הילדה, בעיקר, ולפיכך לא ששה לפרט את כל אשר היה על ליבה ביחס להתרחשויות באותו לילה נשוא אישום זה, והסתפקה במילים מועטות, כפי שנראה להלן, וזאת – כך התרשמתי – במיוחד, משסבורה היתה המתלוננת כי די במה שסיפרה אודות התקופה נשוא האישום הראשון ואודות האירוע נשוא האישום השני – אליהם התייחסה בהרחבה.",12," כבר בפתח דבר ראוי לציין, כי – ולהבדיל מעדותה ביחס לאירועים נשוא האישום הראשון והשני – עדותה הראשית  של המתלוננת, ביחס לאירועים נשוא האישום השלישי, בו קא עסקינן עתה, לא היתה סדורה, כולי האי, במובן זה שבה, בלבד, לא היה כדי לבסס את כל המעשים המיוחסים לנאשם באישום זה",tagger1,not annotated,
377279,SH-08-2140-86,נוכח הקביעה אליה הגעתי כי בהעדר חיזוק לעדותה של המתלוננת לא יהיה זה בטוח לקבוע ממצא עובדתי בדבר הרשעת הנאשם מעבר לכל ספק סביר על יסוד עדותה היחידה של המתלוננת אני מזכה את הנאשם מחמת הספק,נוכח הקביעה אליה הגעתי כי בהעדר חיזוק לעדותה של המתלוננת לא יהיה זה בטוח לקבוע ממצא עובדתי בדבר הרשעת הנאשם מעבר לכל ספק סביר על יסוד עדותה היחידה של המתלוננת אני מזכה את הנאשם מחמת הספק.,5,נוכח הקביעה אליה הגעתי כי בהעדר חיזוק לעדותה של המתלוננת לא יהיה זה בטוח לקבוע ממצא עובדתי בדבר הרשעת הנאשם מעבר לכל ספק סביר על יסוד עדותה היחידה של המתלוננת אני מזכה את הנאשם מחמת הספק,tagger1,not annotated,
768627,s993897," אמנם, הוא ממשיך ואומר שהחוקרת לא קבעה שעדות הילדה באירוע הים לא מהימנה, ולכן ניתן להרשיעה","13. כיוון שלדעת החוקרת אין מספיק  מדדים לקבוע שדברי הילדה מהימנים ביחס לאירוע הים (ראה עמ' 20 שורות 25-28 לפרוטוקול מיום 28/4/03), הרי שלא הונחה אבן היסוד הראשונה הנחוצה להרשעת הנאשם, בא כוח המאשימה בהגינותו מאשר שאין די ראיות לגבי אישום הים (עמ' 70-71 לפרוטוקול מיום  25/6/03). אמנם, הוא ממשיך ואומר שהחוקרת לא קבעה שעדות הילדה באירוע הים לא מהימנה, ולכן ניתן להרשיעה. אני דוחה את הטענה וקובע שמכיוון שהחוקרת קבעה שאינה יכולה לקבוע באופן חיובי שהעדות מהימנה בנושא זה אז אין מקום לקבלה. אדגיש, שבכל העדויות אין עדות אחת לפיה  נראה  הנאשם מבצע בילדה את המיוחס לו, אזי  לא מתקיים בסיס להרשעת הנאשם באישום  1 לכתב האישום, ואני מזכה אותו.ב",7," אמנם, הוא ממשיך ואומר שהחוקרת לא קבעה שעדות הילדה באירוע הים לא מהימנה, ולכן ניתן להרשיעה",tagger1,not annotated,
802271,m967,"נוכח עדותה הבעייתית עד מאד של המתלוננת, ובהעדר ""סימני אמת חיצוניים"" לגירסתה בדבר כל העבירות המיניות שבוצעו בה, קיים בליבי ""חשש ל'הטעיה', שלא יוסר אלא אם נמצא לעדות אמות מהותי ומשמעותי בראיה חיצונית"", כדברי השופט גולדברג בפס""ד ברדה (שם)","נוכח עדותה הבעייתית עד מאד של המתלוננת, ובהעדר ""סימני אמת חיצוניים"" לגירסתה בדבר כל העבירות המיניות שבוצעו בה, קיים בליבי ""חשש ל'הטעיה', שלא יוסר אלא אם נמצא לעדות אמות מהותי ומשמעותי בראיה חיצונית"", כדברי השופט גולדברג בפס""ד ברדה (שם).",5,"נוכח עדותה הבעייתית עד מאד של המתלוננת, ובהעדר ""סימני אמת חיצוניים"" לגירסתה בדבר כל העבירות המיניות שבוצעו בה, קיים בליבי ""חשש ל'הטעיה', שלא יוסר אלא אם נמצא לעדות אמות מהותי ומשמעותי בראיה חיצונית"", כדברי השופט גולדברג בפס""ד ברדה ",tagger1,not annotated,
146722,m07004039,"מלשון הסעיף עולה כי בית-המשפט רשאי להסתמך על עדות יחידה של מתלוננת, ובלבד שיפרט מה הניע אותו להסתפק בעדות זו","מלשון הסעיף עולה כי בית-המשפט רשאי להסתמך על עדות יחידה של מתלוננת, ובלבד שיפרט מה הניע אותו להסתפק בעדות זו. זוהי דרישת ""ההנמקה המיוחדת"" שתפסה את מקומה של דרישת הסיוע שנדרשה בעבר לשם הרשעה בעבירת מין (ראו, למשל, דברי השופט אריאל ב גנדור נ' מדינת ישראל (להלן - עניין גנדור [1]), בעמ' 49-48). בהיעדר דרישת סיוע יכולה הכרעת-הדין להיות מושתתת על מימצאי המהימנות שקבע בית-המשפט ועליהם בלבד. אשר-על-כן מידת הזהירות מחייבת כי ההנמקה תהא ""ממשית"". ""...ככל שהעדות העיקרית 'חלשה' יותר, תידרש הנמקה 'ממשית' יותר..."" (י' קדמי על הראיות (להלן - קדמי [43]) (כרך א), בעמ' 159). למידת הפירוט הנדרשת לשם עמידה בחובת ההנמקה לא נקבע שיעור, והדבר ייקבע על-פי הנסיבות (ראו  פלוני נ' מדינת ישראל [2], בפיסקה 1 לפסק-דינו של השופט טל). עם זאת ברור כי כאשר התרשמותו של בית-המשפט ממהימנות המתלוננת נתמכת בראיות חיצוניות - די בכך כדי לספק את דרישת ההנמקה (קדמי (כרך א) [43], בעמ' 162). כך, למשל, נקבע כי תלונתה המיידית של מתלוננת או העובדה שהגיעה נרגשת ופרועה בעת הגשת תלונתה די בהן כדי לספק את אותו חיזוק הנדרש לשם עמידה בדרישת ההנמקה (עניין גנדור [1], בעמ' 50). מכוח קל וחומר, הגורמים הראייתיים שנקבעו בעבר כמספקים את דרישת הסיוע יספקו גם את חובת ההנמקה שבאה במקומה.",5,"מלשון הסעיף עולה כי בית-המשפט רשאי להסתמך על עדות יחידה של מתלוננת, ובלבד שיפרט מה הניע אותו להסתפק בעדות זו",tagger1,not annotated,
410579,ME-20-01-13777-33," בהעדר הסבר אחר מצד הנאשם לתמונה הראייתית הנלמדת מהראיות שהציגה התביעה, בראשן עדותן האמינה של המתלוננות, לצד דבריו של הנאשם בתרגיל החקירה אליו התייחסתי בהרחבה לעיל, הרי הכרח לקבוע כי הוכח מעבר לספק סביר כי הנאשם ביצע את המעשים המיוחסים לו בכתב האישום","134. בענייננו מן הדין לדחות את טענת הנאשם לכך שנרקמה נגדו עלילת שווא ע""י המתלוננות. בהעדר הסבר אחר מצד הנאשם לתמונה הראייתית הנלמדת מהראיות שהציגה התביעה, בראשן עדותן האמינה של המתלוננות, לצד דבריו של הנאשם בתרגיל החקירה אליו התייחסתי בהרחבה לעיל, הרי הכרח לקבוע כי הוכח מעבר לספק סביר כי הנאשם ביצע את המעשים המיוחסים לו בכתב האישום.",12," בהעדר הסבר אחר מצד הנאשם לתמונה הראייתית הנלמדת מהראיות שהציגה התביעה, בראשן עדותן האמינה של המתלוננות, לצד דבריו של הנאשם בתרגיל החקירה אליו התייחסתי בהרחבה לעיל, הרי הכרח לקבוע כי הוכח מעבר לספק סביר כי הנאשם ביצע את המעשים המיוחסים לו בכתב האישום",tagger1,not annotated,
316835,m011118," רוסלן מחזק כאן את גרסתה הכוללת  של המתלוננת, ומגלה לנו תכנון מוקדם של המעשים הנפשעים שעשו שני האחים במתלוננת","רוסלן מודה כאן  שהוא ואחיו  לא הניחו למתלוננת  ללכת לדרכה מכיוון  שחשקו בה, והתכוונו לקיים אתה יחסים גם ללא אמצעי מניעה. רוסלן מחזק כאן את גרסתה הכוללת  של המתלוננת, ומגלה לנו תכנון מוקדם של המעשים הנפשעים שעשו שני האחים במתלוננת. הנאשמים מאשרים, אם כן, פרטים שונים  בעדותה, ואישור זה מהווה ""דבר לחיזוק"" של עדותה ( (4) 600).",5," רוסלן מחזק כאן את גרסתה הכוללת  של המתלוננת, ומגלה לנו תכנון מוקדם של המעשים הנפשעים שעשו שני האחים במתלוננת",tagger1,not annotated,
291643,s05002659-374," שלישית, גירסת המתלוננת הגיונית יותר, ומתיישבת יותר עם האירועים שהתרחשו אחרי כן","22. אני מעדיף את עדות המתלוננת בנושא זה על פני עדות הנאשם. ראשית, כבר עמדתי על הרושם החיובי שהמתלוננת עוררה. עמדתי גם בנקודות שונות על קשיים בעדותו ובגירסתו של הנאשם. על רקע זה, אני מעדיף את גירסת המתלוננת ככלל על זו של הנאשם. באופן ספציפי, האופן בו תיארה המתלוננת, לפרטי פרטים, את הדרך בה נגע הנאשם בה בנסיעה באוטובוס, ואת תגובתה למגע האמור, היו טעונים ברגש אותנטי, ויצרו רושם עז של חווייה אמיתית שתוארה על ידי המתלוננת כמשיחה לפי תומה. אני מקבל גירסה זו כאמיתית, ללא היסוס. שנית, גירסת הנאשם בנקודה זו עברה שינויים והתפתחויות. במשפט הועלתה גירסה שונה מזו שהועלתה בעימות. בחקירה הנגדית הועלו טענות אשר לא עלו אפילו בחקירה הראשית ובתשובה לכתב האישום. שינויים אלה מחייבים התייחסות זהירה לגירסה. לעומתו, גירסת המתלוננת היתה עקבית וברורה בנקודה זו. שלישית, גירסת המתלוננת הגיונית יותר, ומתיישבת יותר עם האירועים שהתרחשו אחרי כן. אכן, גירסת המתלוננת כי הנאשם יזם את המגע בעת שהיו באוטובוס מתיישבת היטב עם העובדה, אשר אינה שנויה במחלוקת, כי הנאשם הוא גם זה שיזם את המגע גם בנסיעה במכונית שאירעה מספר ימים אחרי כן. רביעית, התרשמתי מכנות דבריה של המתלוננת, אשר ראתה בנאשם מרצה אשר יש ליתן לו יחס של כבוד, ואשר באה מתרבות שבה טבוע ריחוק בין מרצה ובין תלמיד. דברים אלה אף לא נסתרו. על רקע זה, התיאור כאילו יזמה המתלוננת חיבוק של מותני הנאשם, נטלה את ידו ביזמתה ופכרה את אצבעותיה בכף ידו, נראה לי תלוש לחלוטין מהמציאות. אין מדובר בפרשנות שגויה של הדברים. המדובר, בפשטות, בבדייה. חמישית, הנאשם העיד על עצמו כי ""אני באופן אישי מאד רגיש למגע ידים"" (פרוטוקול 24.11.05 עמוד 7 שורה 9). יש בדברים אלה כדי לחזק את גירסתה של המתלוננת, וללמד כי הנאשם, ולא המתלוננת, הוא שביקש את המגע האמור, והוא זה שיזם אותו. שישית, בעימות לא טען הנאשם כי ביום 14.11.04 המתלוננת היא שאחזה בידו, כי אם ההיפך מכך, שהוא תפס (grabbed) בידה. אין בפניי הסבר סביר לסתירה בגירסאות הנאשם בנקודה זו. אכן, טענת הנאשם בעימות לא היתה כי המתלוננת החזיקה בידו, אלא כי הוא אחז בידה והתרשם כי היא מגיבה לכך בחיוב. כדבריו, ….throughout this thing I held your hand and I had the impression that I had response.",7," שלישית, גירסת המתלוננת הגיונית יותר, ומתיישבת יותר עם האירועים שהתרחשו אחרי כן",tagger1,not annotated,
302913,s03001079-299,"עם זאת, עדותה של המתלוננת קוהרנטית עם עדויותיהם של ילדיה, שהיו עדים למקרה – כפי שהובאו ע""י ע""ת/5, (כמו גם עם ראיות התביעה האחרות, וראיות ההגנה עצמן – כפי שיפורט להלן) – גם בנוגע לזיהוי הנאשם","עם זאת, עדותה של המתלוננת קוהרנטית עם עדויותיהם של ילדיה, שהיו עדים למקרה – כפי שהובאו ע""י ע""ת/5, (כמו גם עם ראיות התביעה האחרות, וראיות ההגנה עצמן – כפי שיפורט להלן) – גם בנוגע לזיהוי הנאשם.",1,"עם זאת, עדותה של המתלוננת קוהרנטית עם עדויותיהם של ילדיה, שהיו עדים למקרה – כפי שהובאו ע""י ע""ת/5,  – גם בנוגע לזיהוי הנאשם",tagger1,not annotated,
814636,ME-12-07-40109-11,"אף שבית המשפט מוסמך כיום לפי  ל להרשיע נאשם על סמך עדותה היחידה של המתלוננת ואין חובה כבעבר למצוא לה תמיכה בראיות ""סיוע"", ואף לא בראיות ""חיזוק"", אין משמעות הדבר כי הסכר נפרץ לרווחה ועדיין על בית המשפט  ""","אף שבית המשפט מוסמך כיום לפי  ל להרשיע נאשם על סמך עדותה היחידה של המתלוננת ואין חובה כבעבר למצוא לה תמיכה בראיות ""סיוע"", ואף לא בראיות ""חיזוק"", אין משמעות הדבר כי הסכר נפרץ לרווחה ועדיין על בית המשפט  ""... לפרט בהכרעת הדין מה הניע אותו להסתפק בעדות זו"".",5,"אף שבית המשפט מוסמך כיום לפי  ל להרשיע נאשם על סמך עדותה היחידה של המתלוננת ואין חובה כבעבר למצוא לה תמיכה בראיות ""סיוע"", ואף לא בראיות ""חיזוק"", אין משמעות הדבר כי הסכר נפרץ לרווחה ועדיין על בית המשפט  """,tagger1,not annotated,
77765,m03001164," לעומת עֵדוּתָהּ הכֵּנָה, הפשוטה והמהימנה של המתלוננת, הייתה גירסתו של הנאשם רְווּיָה בסתירות משמעותיות והעלתה סימני-שְׁאֵלָה רבים שלא הוסברו","86. לעומת עֵדוּתָהּ הכֵּנָה, הפשוטה והמהימנה של המתלוננת, הייתה גירסתו של הנאשם רְווּיָה בסתירות משמעותיות והעלתה סימני-שְׁאֵלָה רבים שלא הוסברו.",5," לעומת עֵדוּתָהּ הכֵּנָה, הפשוטה והמהימנה של המתלוננת, הייתה גירסתו של הנאשם רְווּיָה בסתירות משמעותיות והעלתה סימני-שְׁאֵלָה רבים שלא הוסברו",tagger1,not annotated,
630689,ME-12-09-42383-690," על כל פנים, עדותו של פרופ' רכס אינה מעלה ואינה מורידה מהעיקר בתיק, שהוא עדותה הברורה של המתלוננת","מחוות דעתו של פרופ' רכס, שהתייחס לשאלת הנחיצות של הבדיקות שערך הנאשם, עולה כי כאבי אוזניים אינם מחייבים מבחינה קלינית בדיקה בחלק הגוף התחתון, לרבות באיבר המין ובפי הטבעת. פרופ' רכס אישר קביעה זו גם בעת עדותו בבית המשפט. למעשה, אין זה סביר כי תבוצע בדיקה כה יסודית באזור המפשעות והבטן התחתונה, כחלק מבדיקה כללית של כל הגוף, כתוצאה מתלונה על כאבי אוזניים. הנאשם לא הציג עדים התומכים בטענתו לפיה הוא נוהג לבצע בדיקות כלליות מקיפות כשמדובר בתלונות שגרתיות של כאבי אוזניים, וחזקה היא כי אם היו עדים כאלו הוא היה מביא אותם לעדות. על כל פנים, עדותו של פרופ' רכס אינה מעלה ואינה מורידה מהעיקר בתיק, שהוא עדותה הברורה של המתלוננת. יש לציין כי מנהל המרפאה פנחסוב העיד כי אמר לנאשם בעבר, לפני האירוע הנוכחי, כי אין לבדוק קטין ללא נוכחות הורה. אין מחלוקת כי הנאשם ביצע את הבדיקה האינטימית כאשר שהה לבד בחדר עם המתלוננת, וזאת מבלי להתקשר לאימה ולבקש את רשותה, ומבלי להכניס לחדר אחות או מזכירה.",5," על כל פנים, עדותו של פרופ' רכס אינה מעלה ואינה מורידה מהעיקר בתיק, שהוא עדותה הברורה של המתלוננת",tagger1,not annotated,
553922,me-06-3028,"זאת ועוד, המדובר בעדות כבושה וכאמור למתלוננת אין הסברים לכבישת עדותה, הן ביחס לאירוע זה והן ביחס לאירועים האחרים","זאת ועוד, המדובר בעדות כבושה וכאמור למתלוננת אין הסברים לכבישת עדותה, הן ביחס לאירוע זה והן ביחס לאירועים האחרים. כל שטענה המאשימה בסיכומיה בעניין כבישת העדות, הוא בגדר הנחות ואפשרויות שהמאשימה העלתה ביוזמתה, כדי להסביר את כבישת עדות המתלוננת, הסברים שאינם יכולים להוות הסברי המתלוננת – לעניין כבישת העדות ובמיוחד עדות קורבן עבירות מין ראו (1) 302 בעמ' 381-382 (1993),  כץ נ' מדינת ישראל (ניתן ביום 12.10.09),  טוכלי נ' מדינת ישראל (ניתן ביום 20.02.08),  פלוני נ' מדינת ישראל (ניתן ביום 03.09.09), (1) עמ' 225, 284 (1983),  פלוני נגד מדינת ישראל (ניתן ביום 29.11.07),  פלוני נ' מדינת ישראל (ניתן ביום 09.09.09),  פלוני נ' מדינת ישראל (ניתן ביום 05.02.04),  פלוני נ' מדינת ישראל (ניתן ביום 19.09.05),  טובולוב נ' מדינת ישראל (ניתן ביום 22.03.00), (1) עמ' 684 (1999) ומאמרה של אורלי פישמן ""עבירות מין בשנים 2006 – 1996: נתונים סקירת תקופות ההתיישנות בהן וסוגיית השיהוי בדיווח עליהן"" – הכנסת – מרכז המחקר והמידע.",5,"זאת ועוד, המדובר בעדות כבושה וכאמור למתלוננת אין הסברים לכבישת עדותה, הן ביחס לאירוע זה והן ביחס לאירועים האחרים",tagger1,not annotated,
528159,ME-12-03-25945-23,"ובענייננו: בנוסף לעדותה העקבית, הברורה והאמינה של המתלוננת, ולפירוט מדוע ניתן להסתפק בעדות זו להרשעת הנאשם כמפורט לעיל ולהלן, יפורטו להלן גם ראיות חיצוניות המחזקות את גירסת המתלוננת ונותנות לה משנה תוקף","ובענייננו: בנוסף לעדותה העקבית, הברורה והאמינה של המתלוננת, ולפירוט מדוע ניתן להסתפק בעדות זו להרשעת הנאשם כמפורט לעיל ולהלן, יפורטו להלן גם ראיות חיצוניות המחזקות את גירסת המתלוננת ונותנות לה משנה תוקף. כל זאת בנוסף לאי אמינות הנאשם וחוסר המהימנות של גירסתו, הסתירות, ואמירות מפיו שלו, המהווים כולם אף הם, חיזוק לגירסת המתלוננת. כל אלה מגבשים תמונה ברורה וחדה, בדבר הוכחת אשמת הנאשם מעבר לספק סביר בעבירות שביצע.",5,"ובענייננו: בנוסף לעדותה העקבית, הברורה והאמינה של המתלוננת, ולפירוט מדוע ניתן להסתפק בעדות זו להרשעת הנאשם כמפורט לעיל ולהלן, יפורטו להלן גם ראיות חיצוניות המחזקות את גירסת המתלוננת ונותנות לה משנה תוקף",tagger1,not annotated,
382125,SH-07-2430-626,"עדותה של המתלוננת ביחס לתוכן ההצעה, עיקבית וזהה לנטען בכתב האישום ולנטען על ידה באמרותיה במשטרה {ת/5 שורה 8 ות/6 שורה 26} וכן במכתב התלונה שהגישה לממונים ת/1","עדותה של המתלוננת ביחס לתוכן ההצעה, עיקבית וזהה לנטען בכתב האישום ולנטען על ידה באמרותיה במשטרה {ת/5 שורה 8 ות/6 שורה 26} וכן במכתב התלונה שהגישה לממונים ת/1. ביחס לתגובתה, ובהשוואה לגרסאותיה במשטרה, קיים אי דיוק והעדר התאמה מסוימת. בכתב האישום נטען כי חרף דבריה לנאשם ""כי אינה מעוניינת בהצעתו, וכי הנה אשת איש"". בחקירתה הראשית חזרת על גרסה זו. במשטרה ציינה שאמרה לנאשם :""עזוב אותי יש לי מישהו אחר"" {ת/5 שורה 8} ובחקירתה השנייה ת/6 ציינה ""ואמרתי לו שאין מצב כזה"" {שורה 26}. אין בנסיבות העניין בסתירות אלו ככאלו היורדות לשורשו של עניין. עדותה בבית המשפט לעניין זה  היתה מהימנה, עיקבית ואין באי הדיוקים בכדי לכרסם בעדותה ולהעמיד בספק את אמינותה לעניין זה. ביחס לטענתה כי הנאשם סגר את הדלת לאחר שנכנס המדובר בעובדה שנשמטה מכתב האישום, נטענה בחקירתה הראשית, בחקירתה הנגדית ותאמה את גרסאותיה במשטרה {ת/6 שורה 26} ואת תוכן התלונה שהגישה לממונים באותו היום {ת/1}.",1,"עדותה של המתלוננת ביחס לתוכן ההצעה, עיקבית וזהה לנטען בכתב האישום ולנטען על ידה באמרותיה במשטרה {ת/5 שורה 8 ות/6 שורה 26} וכן במכתב התלונה שהגישה לממונים ת/1",tagger1,not annotated,
