sentence_id,title,origin_sentence,paragraph_text,query number,clean_sentence,tagger,status,label
519000,s98001190-19," מובן שלדיון ב""שאלות חתך"" מקום רק בשלב שני, לאחר דיון ראשוני בגרסה הפרטיקולרית של כל מתלוננת","5129371א. הדיון בתשתית העובדתית המהווה את הבסיס לדיון נחלק לשני חלקים עיקריים: מטעמים שבבהירות הדיון תידונה בשלב ראשון עדויות המתלוננות, כל מתלוננת וגרסתה לעצמה, כל מתלוננת ועדותה היא אשר למעשים שביצע בה, לטענתה, הנאשם; ובשלב השני תידונה השאלות האינטגרטיביות, היינו כל השאלות שעניינן בהשלכות ואף במסקנות אפשריות הנובעות מהשלכותיה של עדות אחת על חברתה. ההכרעה בפרשות הנדונות מחייבת דיון ממשי ב""נושאי רוחב"", היינו בטענות המבקשות להתבסס על השוואה בין גרסאות העדים השונים, אגב נסיון להסיק מסקנות מהמאפיינים של העדויות השונות. מובן שלדיון ב""שאלות חתך"" מקום רק בשלב שני, לאחר דיון ראשוני בגרסה הפרטיקולרית של כל מתלוננת.נ",5," מובן שלדיון ב""שאלות חתך"" מקום רק בשלב שני, לאחר דיון ראשוני בגרסה הפרטיקולרית של כל מתלוננת",tagger2,not annotated,
623145,m99000907,המתלוננת עשתה עלי רושם מהימן,המתלוננת עשתה עלי רושם מהימן.,17,המתלוננת עשתה עלי רושם מהימן,tagger2,not annotated,
416030,m06003016, בפני בית המשפט מצויות למעשה שלוש עדויות כשרות של המתלוננת: עדותה בפני חוקרת הנוער שהוגשה על-פי  לחוק הגנת הילדים; עדותה הראשית של המתלוננת בפני בית המשפט – העדות המפלילה; ועדותה האחרונה של המתלוננת בפני חוקרת הילדים ובפני בית משפט זה בה היא חוזרת מעדותה – העדות המזכה,10. בפני בית המשפט מצויות למעשה שלוש עדויות כשרות של המתלוננת: עדותה בפני חוקרת הנוער שהוגשה על-פי  לחוק הגנת הילדים; עדותה הראשית של המתלוננת בפני בית המשפט – העדות המפלילה; ועדותה האחרונה של המתלוננת בפני חוקרת הילדים ובפני בית משפט זה בה היא חוזרת מעדותה – העדות המזכה.,5, בפני בית המשפט מצויות למעשה שלוש עדויות כשרות של המתלוננת: עדותה בפני חוקרת הנוער שהוגשה על-פי  לחוק הגנת הילדים; עדותה הראשית של המתלוננת בפני בית המשפט – העדות המפלילה; ועדותה האחרונה של המתלוננת בפני חוקרת הילדים ובפני בית משפט זה בה היא חוזרת מעדותה – העדות המזכה,tagger2,not annotated,
417182,m06003016,"עדותה המפלילה של המתלוננת – סדורה במהותה, נמסרה ללא פניות, הגיונית, קוהרנטית בתיאור האירועים על-פי סדרם מתחילתם ועד סופם, תוך שילוב בקונטקסט של מקום, אנשים והתרחשויות וברצף של זמן","עדותה המפלילה של המתלוננת – סדורה במהותה, נמסרה ללא פניות, הגיונית, קוהרנטית בתיאור האירועים על-פי סדרם מתחילתם ועד סופם, תוך שילוב בקונטקסט של מקום, אנשים והתרחשויות וברצף של זמן. תיאורי המתלוננת כללו תיאור אינטראקציות בינה לבין הנאשם, תוך התייחסות לרגשות, להבנות ולמחשבותיה באופן אותנטי וספונטני.",12,"עדותה המפלילה של המתלוננת – סדורה במהותה, נמסרה ללא פניות, הגיונית, קוהרנטית בתיאור האירועים על-פי סדרם מתחילתם ועד סופם, תוך שילוב בקונטקסט של מקום, אנשים והתרחשויות וברצף של זמן",tagger2,not annotated,
354975,ME-11-02-34952-76," כאמור, המתלוננת עשתה עלי רושם אמין","אני מאמין למתלוננת כי נגרמה לה חבלה כתוצאה מהבעיטה שספגה מהנאשם. כאמור, המתלוננת עשתה עלי רושם אמין. היא גם לא ניסתה להעצים את מימדי החבלה שנגרמה לה וציינה כי המדובר בסימן אדום קטן בקוטר של כ-.",17," כאמור, המתלוננת עשתה עלי רושם אמין",tagger2,not annotated,
25548,ME-98-4125-HK,"מטעמים אלה ובשל התלבטויותיי במקרה זה, סבור אני כי לא יהיה זה נכון ראוי וצודק לבסס את הרשעת הנאשם בעבירת האינוס על יסוד עדותה היחידה של המתלוננת, ללא שיימצאו בחומר הראיות שהוצג בפנינו, חיזוקים ראייתיים של ממש להוכחת יסוד אי ההסכמה (כפי שציינתי, התחתונים הקרועים אינם יכולים לשמש חיזוק ראייתי שכזה)","מטעמים אלה ובשל התלבטויותיי במקרה זה, סבור אני כי לא יהיה זה נכון ראוי וצודק לבסס את הרשעת הנאשם בעבירת האינוס על יסוד עדותה היחידה של המתלוננת, ללא שיימצאו בחומר הראיות שהוצג בפנינו, חיזוקים ראייתיים של ממש להוכחת יסוד אי ההסכמה (כפי שציינתי, התחתונים הקרועים אינם יכולים לשמש חיזוק ראייתי שכזה). בית-המשפט רשאי, אמנם, לעשות כן, אך הנסיבות שפורטו לעיל, אינן מאפשרות זאת, לדעתי, במקרה זה.",5,"מטעמים אלה ובשל התלבטויותיי במקרה זה, סבור אני כי לא יהיה זה נכון ראוי וצודק לבסס את הרשעת הנאשם בעבירת האינוס על יסוד עדותה היחידה של המתלוננת, ללא שיימצאו בחומר הראיות שהוצג בפנינו, חיזוקים ראייתיים של ממש להוכחת יסוד אי ההסכמה ",tagger2,not annotated,
226262,ME-11-10-363-44, מעשים אלו לא יוחסו לנאשם בכתב האישום וגרסתו של המתלונן בנקודה זו הייתה סותרת ומבולבלת באופן מעורר ספק,"יצוין כי איני קובע כי בוצעו ע""י הנאשם מעשים מגונים בעודם בחוף הים וכן במהלך הנסיעה אל חוף הים. מעשים אלו לא יוחסו לנאשם בכתב האישום וגרסתו של המתלונן בנקודה זו הייתה סותרת ומבולבלת באופן מעורר ספק.",1, מעשים אלו לא יוחסו לנאשם בכתב האישום וגרסתו של המתלונן בנקודה זו הייתה סותרת ומבולבלת באופן מעורר ספק,tagger2,not annotated,
821573,s001007,"אין, איפוא, לקבל את טענות הסניגור המלומד, שטען בלהט רב, על גירסה מבוימת של המתלוננת, שהעלילה, כביכול, על הנאשם, בגלל שהחליט להפסיק ללמדה נהיגה, נוכח התנהגותה וכישלונותיה במבחני התיאוריה","אין, איפוא, לקבל את טענות הסניגור המלומד, שטען בלהט רב, על גירסה מבוימת של המתלוננת, שהעלילה, כביכול, על הנאשם, בגלל שהחליט להפסיק ללמדה נהיגה, נוכח התנהגותה וכישלונותיה במבחני התיאוריה.",5,"אין, איפוא, לקבל את טענות הסניגור המלומד, שטען בלהט רב, על גירסה מבוימת של המתלוננת, שהעלילה, כביכול, על הנאשם, בגלל שהחליט להפסיק ללמדה נהיגה, נוכח התנהגותה וכישלונותיה במבחני התיאוריה",tagger2,not annotated,
175879,s00002784-201,כפי שציינתי לעיל המתלוננת עשתה עלי רושם מהימן הודעתה של המתלוננת במשטרה לא הוגשה כך שכפי הנראה לא היו סתירות מהותיות בין חקירתה הראשית לבין דבריה במשטרה,כפי שציינתי לעיל המתלוננת עשתה עלי רושם מהימן הודעתה של המתלוננת במשטרה לא הוגשה כך שכפי הנראה לא היו סתירות מהותיות בין חקירתה הראשית לבין דבריה במשטרה.,17,כפי שציינתי לעיל המתלוננת עשתה עלי רושם מהימן הודעתה של המתלוננת במשטרה לא הוגשה כך שכפי הנראה לא היו סתירות מהותיות בין חקירתה הראשית לבין דבריה במשטרה,tagger2,not annotated,
210690,k26398p,"כאמור לעיל, עדות המתלוננת המתייחסת ל""ארוע טבריה"" ול""ארוע החדר"" הייתה מצומצמת, למרות זאת,  ולמרות שניתן לומר כי  עדותה בעניין זה לא הייתה גדושה ומפורטת, אין לומר, שהפירוט אינו מספק תמונה על מה שאירע לה","כאמור לעיל, עדות המתלוננת המתייחסת ל""ארוע טבריה"" ול""ארוע החדר"" הייתה מצומצמת, למרות זאת,  ולמרות שניתן לומר כי  עדותה בעניין זה לא הייתה גדושה ומפורטת, אין לומר, שהפירוט אינו מספק תמונה על מה שאירע לה.",3,"כאמור לעיל, עדות המתלוננת המתייחסת ל""ארוע טבריה"" ול""ארוע החדר"" הייתה מצומצמת, למרות זאת,  ולמרות שניתן לומר כי  עדותה בעניין זה לא הייתה גדושה ומפורטת, אין לומר, שהפירוט אינו מספק תמונה על מה שאירע לה",tagger2,not annotated,
293102,s05003325,משכך - חובה לבדוק בזהירות ובהקפדה יתירה את  שני האפיקים באמצעותם הובאה גירסתה בפני : ראשית יש לקבוע את אמינותה חוקרת הילדים ולאחר מכן להידרש  לעדותה  המוקלטת של המתלוננת,משכך - חובה לבדוק בזהירות ובהקפדה יתירה את  שני האפיקים באמצעותם הובאה גירסתה בפני : ראשית יש לקבוע את אמינותה חוקרת הילדים ולאחר מכן להידרש  לעדותה  המוקלטת של המתלוננת.,5,משכך - חובה לבדוק בזהירות ובהקפדה יתירה את  שני האפיקים באמצעותם הובאה גירסתה בפני : ראשית יש לקבוע את אמינותה חוקרת הילדים ולאחר מכן להידרש  לעדותה  המוקלטת של המתלוננת,tagger2,not annotated,
91715,ME-15-11-4139-531,"אחזור ואדגיש כאן את התזמון בו בחר הנאשם לשנות את גרסתו הראשונית לפיה טעה בדרך, לגרסה לפיה עצר להטיל את מימיו – מיד בתום עדותה המוקדמת של המתלוננת","אחזור ואדגיש כאן את התזמון בו בחר הנאשם לשנות את גרסתו הראשונית לפיה טעה בדרך, לגרסה לפיה עצר להטיל את מימיו – מיד בתום עדותה המוקדמת של המתלוננת. דומה, כי תזמון זה מדבר בעד עצמו, כי בחירתו של הנאשם לכבוש גרסתו ולשנותה במהלך המשפט, אינה נעוצה כלל במצבו הקוגניטיבי.",5,"אחזור ואדגיש כאן את התזמון בו בחר הנאשם לשנות את גרסתו הראשונית לפיה טעה בדרך, לגרסה לפיה עצר להטיל את מימיו – מיד בתום עדותה המוקדמת של המתלוננת",tagger2,not annotated,
797590,s03002629-14,"עדותה של המתלוננת יוצרת לטעמי תמונה ברורה וחד משמעית, שאינה מותירה מקום לספק בדבר אשמת הנאשם, כאשר אין בתשובותיו ובהסבריו כדי להתמודד עמה בהצלחה","עדותה של המתלוננת יוצרת לטעמי תמונה ברורה וחד משמעית, שאינה מותירה מקום לספק בדבר אשמת הנאשם, כאשר אין בתשובותיו ובהסבריו כדי להתמודד עמה בהצלחה.",9,"עדותה של המתלוננת יוצרת לטעמי תמונה ברורה וחד משמעית, שאינה מותירה מקום לספק בדבר אשמת הנאשם, כאשר אין בתשובותיו ובהסבריו כדי להתמודד עמה בהצלחה",tagger2,not annotated,
692509,s016253,"בעימות מסרה המתלוננת גרסה זהה לזו שבביהמ""ש והנאשם הכחיש האשמותיה","בעימות מסרה המתלוננת גרסה זהה לזו שבביהמ""ש והנאשם הכחיש האשמותיה.",8,"בעימות מסרה המתלוננת גרסה זהה לזו שבביהמ""ש והנאשם הכחיש האשמותיה",tagger2,not annotated,
150307,s021784a, יש לקבל את עדותן של שלושת המתלוננות ר,10. יש לקבל את עדותן של שלושת המתלוננות ר.ר – ר.א. – ש.ק. כמהימנות.,4, יש לקבל את עדותן של שלושת המתלוננות ר,tagger2,not annotated,
566803,me-09-02-142920,"   לא זו אף זו,  בעדותה בפנינו,  מסרה המתלוננת גרסה סדורה גם לעניין זה,  ועמדה עליה בחקירתה הנגדית (ר' עמ' 23 לפרו')","הדברים הנ""ל יפים גם לעניין היעדר יכולתה של המתלוננת לזכור בחקירתה במשטרה האם הייתה זו הפטמה הימנית או השמאלית אותה ליקק הנאשם (ר' עמ' 3 לסיכומי בא כוח הנאשם).  יש לזכור כי דברים אלו אירעו במהלך מאבק המתלוננת בנאשם בניסיונה למנוע ממנו בכל דרך לספק את תאוותו המינית,  ובנסיבות אלו,  היעדר יכולת המתלוננת לזכור פרט שולי כגון זה בזמן חקירתה במשטרה אינו גורע ממהימנותה.   לא זו אף זו,  בעדותה בפנינו,  מסרה המתלוננת גרסה סדורה גם לעניין זה,  ועמדה עליה בחקירתה הנגדית (ר' עמ' 23 לפרו').",8,"   לא זו אף זו,  בעדותה בפנינו,  מסרה המתלוננת גרסה סדורה גם לעניין זה,  ועמדה עליה בחקירתה הנגדית ",tagger2,not annotated,
16941,m984014,המתלוננת הותירה בי רושם אמין,"המתלוננת הותירה בי רושם אמין. היא לא הגזימה ולא הפריזה בתאור הארועים נשוא כתב האישום, הקפידה לדייק בפרטים, ואני מאמצת את דבריה במלואם.",17,המתלוננת הותירה בי רושם אמין,tagger2,not annotated,
593306,SH-18-05-9061-55," ציינתי כי, הגם שעדות המתלוננת מהימנה, נותר ספק קל שמא המגע המתואר באישום זה (בין הנאשם לבין המתלוננת ג') – היה אקראי ולא מכוון","ביחס לאישום השלישי, קבעתי כי המעשים לא הוכחו במידה הנדרשת במשפט פלילי. ציינתי כי, הגם שעדות המתלוננת מהימנה, נותר ספק קל שמא המגע המתואר באישום זה (בין הנאשם לבין המתלוננת ג') – היה אקראי ולא מכוון. די בספק זה כדי להוביל לזיכוי הנאשם.",3," ציינתי כי, הגם שעדות המתלוננת מהימנה, נותר ספק קל שמא המגע המתואר באישום זה  – היה אקראי ולא מכוון",tagger2,not annotated,
141746,ME-13-07-36795-33,"באלה הנתונים, אפנה לבחון את הראיות שהוגשו במהלך שמיעת הראיות, לגופן, לאחר קביעתי כי העדות הנוספת של המתלוננות אין בה, הלכה למעשה, כל חזרה מהעדות שניתנה ע""י המתלוננות במהלך שמיעת הראיות","באלה הנתונים, אפנה לבחון את הראיות שהוגשו במהלך שמיעת הראיות, לגופן, לאחר קביעתי כי העדות הנוספת של המתלוננות אין בה, הלכה למעשה, כל חזרה מהעדות שניתנה ע""י המתלוננות במהלך שמיעת הראיות.",5,"באלה הנתונים, אפנה לבחון את הראיות שהוגשו במהלך שמיעת הראיות, לגופן, לאחר קביעתי כי העדות הנוספת של המתלוננות אין בה, הלכה למעשה, כל חזרה מהעדות שניתנה ע""י המתלוננות במהלך שמיעת הראיות",tagger2,not annotated,
616681,m07008007-405," לסוגיה זו נצרך בית-המשפט לאור ההקלטה שביצע עד ההגנה י’ ר’, שעל-בסיסה נטען על-ידי ההגנה כי גרסת מתלוננת 2 הינה שקרית","עוד הוגשו – בהסכמה – הודעות הנאשם במשטרה (ת/1-ת/4א); פתק שנרשם על-ידי עד התביעה א""ק (אחיו של מתלונן 1) באולם בית-המשפט ביום 18.3.07 (ת/5); דו""ח עימות בין הנאשם למתלונן 1 מיום 16.1.07 (ת/6); תצהיר העדה זא""י מיום 22.2.07 בנוגע לאישום 3 (ת/7); פלט השיחות הנכנסות מטעם חברת ""סלקום"", מיום 24.4.07, למספר הטלפון הסלולארי שבבעלות עד ההגנה י’ ר’, אחיינו של הנאשם (ת/8); הודעות עד ההגנה י’ ר’ במשטרה (ת/9 ו-ת/10); אסופת אסמכתאות ובהן קביעות מהימנות ומשקל בלתי מחמיאות שניתנו לחוות-הדעת שהגיש המומחה לזיהוי דוברים מטעם ההגנה, מר א’ ח’, בתיקים אחרים (ת/12-ת/16); מאידך, הוגשה חוות-דעת לזיהוי דוברים מאת הגב' ש’ כ’, ממטא""ר (ת/17). לסוגיה זו נצרך בית-המשפט לאור ההקלטה שביצע עד ההגנה י’ ר’, שעל-בסיסה נטען על-ידי ההגנה כי גרסת מתלוננת 2 הינה שקרית.",7," לסוגיה זו נצרך בית-המשפט לאור ההקלטה שביצע עד ההגנה י’ ר’, שעל-בסיסה נטען על-ידי ההגנה כי גרסת מתלוננת 2 הינה שקרית",tagger2,not annotated,
617522,m07008007-405," בערבו של יום מצאנו, אפוא, ליתן אמון מלא בגרסתו הגולמית של מתלונן 5, כי הנאשם אילצו לבצע בו מין אוראלי ובתוך כך נגע בפי הטבעת שלו, וזאת במסגרת שני אירועים מובחנים, כשאחת הפעמים הייתה בתוככי המסגד, לשם אף הוביל את חוקרי המשטרה","עדותו של מתלונן 5 אינה מגבשת ממצא עובדתי ברור ומוחלט באשר למספר הפעמים בגדרן ביצע בו הנאשם את המעשים דנן, לרבות מועדם. עם זאת, עדותו של מתלונן 5 אינה מותירה מקום לספק, כי מדובר למצער בשני אירועים ולא באירוע בודד, וכי הללו הותירו בו תחושה חריפה של חנק וגועל, עליה חזר לכל אורך עדותו, והיא שהובילה אותו לבסוף להגיש במשטרה את התלונה כנגד הנאשם (עמ' 78). בחקירה נגדית לא שינה מתלונן 5 מאומה מגרסתו המפורטת, ומאמציו של הסנגור להטיל דופי במהימנותו בשל מוגבלותו השכלית לא צלחו. כך, למשל, קיוותה ההגנה לחלץ מפי מורהו של מתלונן 5, שהמדובר בנער שקרן הנוטה לבדות מלבו מעשיות אודות זולתו. ברם, הדבר לא הסתייע בידה, שכן הלה אך אישר בעדותו כי מתלונן 5 מסוגל לתקשר ברמה גבוהה עם סביבתו והוא אינו נוטה לדבר שקר באופן החורג מהמקובל בקרב בני גילו (עמ' 126). יוער, כי עדותו של מתלונן 5, חרף מוגבלותו ואפשר שאף בעטיה, הייתה ספונטאנית, נטולת תחכום או רצון להרשים, וניכר כי נמסרה בכנות ומבלי כוונות להסוות עובדות כלשהן. שפת גופו של מתלונן 5 הייתה כגשר לנבכי נשמתו ושיקפה, אפוא, בהתאמה, את תוכן עדותו ואת רגשותיו. כך, עיווה פניו מתלונן 5 כשתיאר את התחושה שהותיר בו טעם זרעו של הנאשם בפיו, חייך – אות למבוכתו, כשנדרש לתיאור המעשה המיני שביצע בו הנאשם, ופניו נכמרו כשנעצב. ניכר היה, כי עדותו לא עברה עיבוד וליטוש מוקדמים, ומשכך, הותירה בנו רושם מהימן. בערבו של יום מצאנו, אפוא, ליתן אמון מלא בגרסתו הגולמית של מתלונן 5, כי הנאשם אילצו לבצע בו מין אוראלי ובתוך כך נגע בפי הטבעת שלו, וזאת במסגרת שני אירועים מובחנים, כשאחת הפעמים הייתה בתוככי המסגד, לשם אף הוביל את חוקרי המשטרה.",5," בערבו של יום מצאנו, אפוא, ליתן אמון מלא בגרסתו הגולמית של מתלונן 5, כי הנאשם אילצו לבצע בו מין אוראלי ובתוך כך נגע בפי הטבעת שלו, וזאת במסגרת שני אירועים מובחנים, כשאחת הפעמים הייתה בתוככי המסגד, לשם אף הוביל את חוקרי המשטרה",tagger2,not annotated,
484999,s00003824-279,"הואיל ובמשפט פלילי עסקינן, נדרשת הכרעה ביניהן מעבר לכל ספק סביר, כך שהמשמעות היא קבלת עדות אחת באופן מלא, לפחות לגבי האירועים השנויים במחלוקת בין הצדדים, ודחיית הגרסה שמנגד באופן שלא יתעורר כל ספק סביר מכוחה, ואין די בקביעה כי עדות המתלוננת סבירה ומסתברת יותר מעדות הנאשם","הואיל ובמשפט פלילי עסקינן, נדרשת הכרעה ביניהן מעבר לכל ספק סביר, כך שהמשמעות היא קבלת עדות אחת באופן מלא, לפחות לגבי האירועים השנויים במחלוקת בין הצדדים, ודחיית הגרסה שמנגד באופן שלא יתעורר כל ספק סביר מכוחה, ואין די בקביעה כי עדות המתלוננת סבירה ומסתברת יותר מעדות הנאשם.",7,"הואיל ובמשפט פלילי עסקינן, נדרשת הכרעה ביניהן מעבר לכל ספק סביר, כך שהמשמעות היא קבלת עדות אחת באופן מלא, לפחות לגבי האירועים השנויים במחלוקת בין הצדדים, ודחיית הגרסה שמנגד באופן שלא יתעורר כל ספק סביר מכוחה, ואין די בקביעה כי עדות המתלוננת סבירה ומסתברת יותר מעדות הנאשם",tagger2,not annotated,
853483,s05004390-44,"יחד עם זאת, התרשמתי כי על אף ההשגחה הצמודה של המשפחה, לרבות נוכחות האחות בחקירתה של המתלוננת, המתלוננת מסרה גירסה אמיתית, תאור של האירועים שהיו, כפי שהיו","יחד עם זאת, התרשמתי כי על אף ההשגחה הצמודה של המשפחה, לרבות נוכחות האחות בחקירתה של המתלוננת, המתלוננת מסרה גירסה אמיתית, תאור של האירועים שהיו, כפי שהיו.",8,"יחד עם זאת, התרשמתי כי על אף ההשגחה הצמודה של המשפחה, לרבות נוכחות האחות בחקירתה של המתלוננת, המתלוננת מסרה גירסה אמיתית, תאור של האירועים שהיו, כפי שהיו",tagger2,not annotated,
238412,SH-15-10-46643-55," כפי שיפורט, ההתכתבויות לא עוררו בי, בסופו של דבר, ספק בגרסתו האיתנה של המתלונן כי הקשר לא היה זוגי או מיני","סיכומי ההגנה ציטטו התבטאויות רבות בין הנאשם למתלונן שהועתקו מהתכתובות. ההגנה בקשה להסיק מביטויים בלתי שגרתיים שהופיעו בשיחות כי מדובר בקשר רומנטי כפי שהנאשם טען. כפי שיפורט, ההתכתבויות לא עוררו בי, בסופו של דבר, ספק בגרסתו האיתנה של המתלונן כי הקשר לא היה זוגי או מיני.",5," כפי שיפורט, ההתכתבויות לא עוררו בי, בסופו של דבר, ספק בגרסתו האיתנה של המתלונן כי הקשר לא היה זוגי או מיני",tagger2,not annotated,
77726,m03001164," כך עֵדוּת חוקרת-הילדים, הגב' ענת משי-הראל, והתרשמותה מהמתלוננת - מהווים חיזוק של ממש לאמיתוּת הדברים שעליהם העידה המתלוננת","82. חיזוקים לעֵדוּתָהּ האמינה של המתלוננת מצאתי בראיות הנוספות שהובאו בפנינו. כך עֵדוּת חוקרת-הילדים, הגב' ענת משי-הראל, והתרשמותה מהמתלוננת - מהווים חיזוק של ממש לאמיתוּת הדברים שעליהם העידה המתלוננת.",5," כך עֵדוּת חוקרת-הילדים, הגב' ענת משי-הראל, והתרשמותה מהמתלוננת - מהווים חיזוק של ממש לאמיתוּת הדברים שעליהם העידה המתלוננת",tagger2,not annotated,
859888,SH-08-6572-821, עדותה של המתלוננת היתה עקבית מאד,"6. עדותה של המתלוננת היתה עקבית מאד. לאורך כל הדרך היא מסרה אותה גירסה ביחס  למעשיו של הנאשם כלפיה כמפורט בכתב האישום. העדות היתה רוויה בפרטים, כאשר  היא שלבה בעדותה, מעבר לתיאור של המעשים המגונים עצמם, את עובדות הרקע  הרלוונטיות. לא נתגלו כל סתירות מהותיות בעדות, למרות שנחקרה פעמיים בחקירה  נגדית מקיפה על דוכן העדים (פעם בשלב הקודם של הדיון ופעם בפני) ולמרות שחלף זמן  רב יחסית מאז האירועים.",1, עדותה של המתלוננת היתה עקבית מאד,tagger2,not annotated,
805639,ME-16-06-33538-22," במקרה זה עדות המתלוננת מהימנה, אך קיים ספק שמא חלק מדברי המתלוננת מהווה העצמה של האירוע הטראומתי שעבר עליה","בית המשפט המחוזי הרשיע את הנאשם באחת העבירות ופסק: בית המשפט יכול לתת אמון בגרסת קרבן ולהעדיפה על פני גרסת נאשם, אך הוא יכול במסגרת זו ליחס משקל שונה לחלקי ולפרטי העדות, ודאי כאשר מדובר בקרבן עבירת מין שהחוויה הטראומטית שעבר מקשה על תהליך ההיזכרות. במקרה זה עדות המתלוננת מהימנה, אך קיים ספק שמא חלק מדברי המתלוננת מהווה העצמה של האירוע הטראומתי שעבר עליה. משכך, זוכה הנאשם מחמת הספק מעבירת האינוס, אך הורשע בעבירת ביצוע מעשים מגונים.",7," במקרה זה עדות המתלוננת מהימנה, אך קיים ספק שמא חלק מדברי המתלוננת מהווה העצמה של האירוע הטראומתי שעבר עליה",tagger2,not annotated,
406406,m03001032-606,ענין נוסף שמקשה על אימוץ גרסתה המפלילה של המתלוננת הוא משך שהייתם המשותפת של השניים בדירת הנאשם,"ענין נוסף שמקשה על אימוץ גרסתה המפלילה של המתלוננת הוא משך שהייתם המשותפת של השניים בדירת הנאשם. על פי תאורה של המתלוננת בבית המשפט הרי עם הגיעם לדירה הם התנשקו בהסכמה ואז עברו, ללא התנגדותה, לחדר השינה. לפי תאורה של המתלוננת החל מיד הנאשם לכפות עצמו עליה, הפשיטה חרף רצונה והסכמתה עד שבעל אותה תוך מאבק אלים. לאחר מעשה היא מיהרה לעזוב הדירה. לפי תאורה של המתלוננת הארוע התפתח והתרחש במהרה ומכאן שמשך שהותה בדירת הנאשם היה קצר למדי. מאידך וכשאנו מנסים לשחזר את מהלך הארועים, באמצעות ראיות חיצוניות, מתקבלת תמונה שונה. מתוך המזכר עולה כי הנאשם התקשר לראשונה למתלוננת בשעה 00:00. היא הציעה לו שישוב ויתקשר מאוחר יותר. הנאשם עשה כן בשעה 01:30, כך דבריה בפני השוטר בעמ' 1 שם, שאז ובסמוך לכך הגיע הנאשם ואסף אותה במכוניתו לדירתו. על פי המזכר המתלוננת התקשרה טלפונית למשטרה בשעה 03:55 כשלדבריה בבית המשפט היא עשתה זאת סמוך לעזיבתה את דירת הנאשם ובהיותה עדיין בדרכה לביתה המצוי בקרבת מקום. (ראה עדותה בעמ' 16 שורה 4 לפרוטוקול).",5,ענין נוסף שמקשה על אימוץ גרסתה המפלילה של המתלוננת הוא משך שהייתם המשותפת של השניים בדירת הנאשם,tagger2,not annotated,
115676,ME-11-07-21438-1,מהימנות עדות המתלוננת ועדויות י,מהימנות עדות המתלוננת ועדויות י. ור.,3,מהימנות עדות המתלוננת ועדויות י,tagger2,not annotated,
35130,m06003045," חוקר הילדים בחוות דעתו ובעדותו בביהמ""ש, ביסס את מסקנתו תוך הפנייה לדוגמאות מעדותו המוקלטת והמתורגמת של המתלונן (ת/2)","11. חוקר הילדים בחוות דעתו ובעדותו בביהמ""ש, ביסס את מסקנתו תוך הפנייה לדוגמאות מעדותו המוקלטת והמתורגמת של המתלונן (ת/2).",5," חוקר הילדים בחוות דעתו ובעדותו בביהמ""ש, ביסס את מסקנתו תוך הפנייה לדוגמאות מעדותו המוקלטת והמתורגמת של המתלונן ",tagger2,not annotated,
336228,ME-09-09-9012-283,"עם אחר, היתה עדותה של המתלוננת חדה במיוחד, כאשר העידה כיצד היא שבה וחשה זאת באופן מדויק גם בעת עדותה, והעבירה לנו תחושה זו באופן מצמרר","עם אחר, היתה עדותה של המתלוננת חדה במיוחד, כאשר העידה כיצד היא שבה וחשה זאת באופן מדויק גם בעת עדותה, והעבירה לנו תחושה זו באופן מצמרר.",1,"עם אחר, היתה עדותה של המתלוננת חדה במיוחד, כאשר העידה כיצד היא שבה וחשה זאת באופן מדויק גם בעת עדותה, והעבירה לנו תחושה זו באופן מצמרר",tagger2,not annotated,
504120,s01006239-195,"על האמור יש להוסיף, כי כרגיל במשפטים מסוג זה לא הסתפקו בתאור עמדת הנאשם, אלא מה שנטען הוא שגירסת המתלוננים כוזבת","על האמור יש להוסיף, כי כרגיל במשפטים מסוג זה לא הסתפקו בתאור עמדת הנאשם, אלא מה שנטען הוא שגירסת המתלוננים כוזבת.",7,"על האמור יש להוסיף, כי כרגיל במשפטים מסוג זה לא הסתפקו בתאור עמדת הנאשם, אלא מה שנטען הוא שגירסת המתלוננים כוזבת",tagger2,not annotated,
722624,ME-14-07-52713-11,"מהימנות המתלוננת במהלך עדותה בבית המשפט – לאור האמור, אחזור על עמדתי לפיה יש לאמץ את עדותה המפורטת של המתלוננת, עליה חזרה כמה פעמים הן בבית המשפט והן במשטרה – ללא שנסתרה","מהימנות המתלוננת במהלך עדותה בבית המשפט – לאור האמור, אחזור על עמדתי לפיה יש לאמץ את עדותה המפורטת של המתלוננת, עליה חזרה כמה פעמים הן בבית המשפט והן במשטרה – ללא שנסתרה. המתלוננת נחקרה ממושכות, התמודדה עם השאלות הרבות שהופנו אליה, הסבירה את התנהלותה וקו המחשבה שלה ""בזמן אמת"", והתרשמתי מעדות של בחורה צעירה שאכן עברה את המתואר.",5,"מהימנות המתלוננת במהלך עדותה בבית המשפט – לאור האמור, אחזור על עמדתי לפיה יש לאמץ את עדותה המפורטת של המתלוננת, עליה חזרה כמה פעמים הן בבית המשפט והן במשטרה – ללא שנסתרה",tagger2,not annotated,
